eval_id,retrieval_method,upstream_split,upstream_row_index,query_text,expected_attack_ids,word_count,candidate_k,top_k,embedding_model,reranker_model,vector_candidate_attack_ids,vector_candidate_scores,vector_candidate_ranks,retrieved_attack_ids,retrieved_names,retrieved_vector_scores,original_vector_ranks,reranker_scores,reranked_ranks,embedding_ms,vector_search_ms,reranking_ms,total_retrieval_ms,fallback_used,recall_at_1,recall_at_3,recall_at_5,recall_at_10,hit_at_3,hit_at_10,mrr
dev-0053,vector_reranked,dev,53,The actors staged archives of collected data on a target's OWA server.,T1074.002,12,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1597.002;T1596.005;T1681;T1597.001;T1593.001;T1591.003;T1213.006;T1596.002;T1596.004;T1213.005;T1074.001;T1119;T1565.001;T1592.004;T1593.002;T1596;T1213;T1596.003;T1597;T1683,0.442852;0.435804;0.429161;0.426802;0.426675;0.421122;0.418722;0.412731;0.410700;0.410244;0.408839;0.407439;0.405248;0.404271;0.401321;0.395016;0.390528;0.390282;0.390278;0.385976,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1074.001;T1596.004;T1681;T1596.005;T1593.001;T1596.002;T1597.002;T1593.002;T1597.001;T1592.004,Local Data Staging;CDNs;Search Threat Vendor Data;Scan Databases;Social Media;WHOIS;Purchase Technical Data;Search Engines;Threat Intel Vendors;Client Configurations,0.408839;0.410700;0.429161;0.435804;0.426675;0.412731;0.442852;0.401321;0.426802;0.404271,11;9;3;2;5;8;1;15;4;14,-2.219631;-2.669639;-2.836107;-3.385556;-3.425544;-3.447826;-4.164066;-4.567299;-4.751425;-5.423117,1;2;3;4;5;6;7;8;9;10,17.037,9.575,1164.923,1191.539,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0054,vector_reranked,dev,54,The actors renamed archive files containing exfiltration data with innocuous looking names and extensions (e.g. .wav and .mp4) to resemble benign files,T1036,22,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1204.002;T1036.008;T1036.007;T1027.015;T1564.012;T1027.013;T1564.004;T1036;T1027;T1027.009;T1553.005;T1027.006;T1218.001;T1679;T1027.012;T1560.003;T1486;T1560.001;T1560;T1070,0.559184;0.523298;0.522747;0.499590;0.481569;0.473943;0.472448;0.471513;0.468677;0.451656;0.448140;0.446847;0.428238;0.426218;0.424637;0.424179;0.419047;0.415761;0.414755;0.412971,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1560.001;T1560.003;T1560;T1036.007;T1036.008;T1027.015;T1027;T1027.006;T1027.013;T1036,Archive via Utility;Archive via Custom Method;Archive Collected Data;Double File Extension;Masquerade File Type;Compression;Obfuscated Files or Information;HTML Smuggling;Encrypted/Encoded File;Masquerading,0.415761;0.424179;0.414755;0.522747;0.523298;0.499590;0.468677;0.446847;0.473943;0.471513,18;16;19;3;2;4;9;12;6;8,-2.811942;-3.438175;-4.001361;-4.013592;-4.701794;-5.285851;-5.347640;-6.133417;-6.294100;-6.351359,1;2;3;4;5;6;7;8;9;10,22.896,8.899,1162.118,1193.917,False,0.0,0.0,0.0,1.0,0,1,0.1
dev-0055,vector_reranked,dev,55,The actors renamed the WinRAR utility to avoid detection.,T1036.003,9,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1204.002;T1027.015;T1036.003;T1036.007;T1036.002;T1553.005;T1564.012;T1564.004;T1679;T1036;T1006;T1025;T1574.008;T1027.008;T1560.001;T1588.002;T1036.008;T1546.001;T1010;T1112,0.448739;0.445567;0.435385;0.434977;0.432247;0.430107;0.427060;0.420998;0.414005;0.412997;0.389218;0.364247;0.363920;0.359314;0.359193;0.357095;0.356987;0.356826;0.353688;0.349348,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1036.003;T1679;T1036;T1560.001;T1564.004;T1112;T1027.015;T1588.002;T1574.008;T1036.008,Rename Legitimate Utilities;Selective Exclusion;Masquerading;Archive via Utility;NTFS File Attributes;Modify Registry;Compression;Tool;Path Interception by Search Order Hijacking;Masquerade File Type,0.435385;0.414005;0.412997;0.359193;0.420998;0.349348;0.445567;0.357095;0.363920;0.356987,3;9;10;15;8;20;2;16;13;17,1.305231;-5.544017;-5.710550;-6.939404;-7.308075;-9.114692;-9.372832;-10.370865;-10.385404;-10.462534,1;2;3;4;5;6;7;8;9;10,16.401,9.308,1035.967,1061.686,False,1.0,1.0,1.0,1.0,1,1,1.0
dev-0056,vector_reranked,dev,56,Actors used Impacket tools wmiexec.py and smbexec.py to leverage Windows Management Instrumentation and execute malicious commands.,T1047,16,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1569.002;T1059.001;T1218.007;T1059.006;T1059;T1202;T1127.003;T1543.003;T1204.004;T1218.014;T1216;T1218.002;T1053.005;T1055.003;T1547.014;T1056.004;T1674;T1218;T1129;T1059.003,0.632702;0.605589;0.604035;0.603342;0.597795;0.594918;0.582166;0.580764;0.575422;0.571458;0.569596;0.568921;0.568770;0.568394;0.565876;0.565844;0.561089;0.560987;0.558586;0.557155,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1569.002;T1218.007;T1674;T1543.003;T1202;T1053.005;T1127.003;T1218.014;T1204.004;T1129,Service Execution;Msiexec;Input Injection;Windows Service;Indirect Command Execution;Scheduled Task;JamPlus;MMC;Malicious Copy and Paste;Shared Modules,0.632702;0.604035;0.561089;0.580764;0.594918;0.568770;0.582166;0.571458;0.575422;0.558586,1;3;17;8;6;13;7;10;9;19,-1.078541;-3.209936;-4.410279;-4.740623;-4.751881;-5.032066;-5.241336;-5.760085;-6.190169;-6.209461,1;2;3;4;5;6;7;8;9;10,19.47,8.606,1142.792,1170.874,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0057,vector_reranked,dev,57,"Each sample contains malicious code that writes an embedded payload to disk and launches it. However, the malicious code was inserted at different locations in each of the trojanized PuTTY samples. In the PuTTY sample discovered by Mandiant, the code resides in the connect_to_host function, which is in the source file putty-0.77\ssh\ssh.c. To trigger the code, the user must attempt an SSH connection to the host IP address provided in the Readme.txt file (Figure 1).",T1620,75,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1608.001;T1027.004;T1674;T1554;T1564.006;T1647;T1056.004;T1552.004;T1202;T1592.002;T1563.001;T1543.004;T1543.001;T1176.002;T1204.002;T1569;T1204;T1574.007;T1204.004;T1001.001,0.415370;0.414297;0.410111;0.409947;0.406160;0.394092;0.393361;0.389415;0.385806;0.385380;0.385352;0.383307;0.383200;0.380836;0.379825;0.379332;0.378727;0.376633;0.376091;0.373874,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1543.004;T1543.001;T1574.007;T1608.001;T1647;T1674;T1027.004;T1176.002;T1204.004;T1202,Launch Daemon;Launch Agent;Path Interception by PATH Environment Variable;Upload Malware;Plist File Modification;Input Injection;Compile After Delivery;IDE Extensions;Malicious Copy and Paste;Indirect Command Execution,0.383307;0.383200;0.376633;0.415370;0.394092;0.410111;0.414297;0.380836;0.376091;0.385806,12;13;18;1;6;3;2;14;19;9,-0.663410;-1.132130;-1.475296;-1.506485;-2.498191;-2.672666;-3.049632;-3.621389;-3.645009;-3.889043,1;2;3;4;5;6;7;8;9;10,23.699,8.669,1215.223,1247.596,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0058,vector_reranked,dev,58,A bash installation script to be placed into /etc/rc.local.d/ to ensure its actions will be executed upon each bootup of ESXi. This script executes the ELF backdoor,T1547,27,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1037.004;T1675;T1037;T1053.003;T1037.005;T1059.012;T1505.006;T1546.004;T1547;T1547.013;T1546.016;T1037.002;T1543.004;T1542;T1136.001;T1546.014;T1059.004;T1543.001;T1070.003;T1546.005,0.606691;0.499819;0.493526;0.473006;0.467117;0.460311;0.457911;0.449635;0.440477;0.440331;0.425387;0.416142;0.407628;0.404251;0.399419;0.398264;0.397292;0.391625;0.388549;0.388533,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1037.004;T1546.004;T1546.016;T1037;T1059.004;T1505.006;T1546.005;T1070.003;T1543.004;T1037.005,RC Scripts;Unix Shell Configuration Modification;Installer Packages;Boot or Logon Initialization Scripts;Unix Shell;vSphere Installation Bundles;Trap;Clear Command History;Launch Daemon;Startup Items,0.606691;0.449635;0.425387;0.493526;0.397292;0.457911;0.388533;0.388549;0.407628;0.467117,1;8;11;3;17;7;20;19;13;5,-1.082585;-1.184137;-3.243927;-3.416528;-5.830022;-6.305861;-6.583323;-6.682932;-6.697045;-6.848626,1;2;3;4;5;6;7;8;9;10,18.806,8.493,1183.5,1210.803,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0059,vector_reranked,dev,59,"Reviewing the ESXi hypervisors during an active attacker event, Mandiant identified an attacker executed commands to the guest machines through the process /bin/rdt (VIRTUALPITA). The parent process /bin/rdt spawned a bash shell which called on a python script specifying the target guest machine and commands to run as seen in Figure 4.",T1202,52,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1059.012;T1673;T1564.006;T1675;T1651;T1497.002;T1529;T1497.001;T1564;T1497;T1059.003;T1059.004;T1055.014;T1070.003;T1690;T1569.002;T1036;T1059;T1202;T1057,0.629775;0.592487;0.581626;0.577544;0.502429;0.496951;0.486559;0.481832;0.471635;0.470036;0.467210;0.465846;0.462743;0.461499;0.457844;0.453255;0.450242;0.448879;0.447029;0.446901,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1059.012;T1675;T1673;T1564.006;T1057;T1070.003;T1059.004;T1529;T1059;T1651,Hypervisor CLI;ESXi Administration Command;Virtual Machine Discovery;Run Virtual Instance;Process Discovery;Clear Command History;Unix Shell;System Shutdown/Reboot;Command and Scripting Interpreter;Cloud Administration Command,0.629775;0.577544;0.592487;0.581626;0.446901;0.461499;0.465846;0.486559;0.448879;0.502429,1;4;2;3;20;14;12;7;18;5,0.292853;-0.766632;-1.510025;-4.238676;-4.395188;-4.726274;-4.765399;-5.076893;-5.307933;-5.724544,1;2;3;4;5;6;7;8;9;10,20.685,8.892,1182.883,1212.47,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0060,vector_reranked,dev,60,UNC4166 deployed the payload AzureSettingSync.dll and configured its execution via a schedule task named AzureSync on at least one device. The schedule task was configured to execute AzureSync via rundll32.exe,T1218.011,30,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1526;T1098.001;T1059.009;T1021.007;T1053.005;T1556.006;T1069.003;T1216.002;T1546.009;T1552.005;T1666;T1055.001;T1651;T1546.010;T1574.001;T1055.004;T1087.004;T1537;T1047;T1053,0.370537;0.344500;0.342538;0.339129;0.327731;0.326191;0.320217;0.320189;0.318574;0.313763;0.311598;0.310735;0.308229;0.304877;0.304798;0.304403;0.302610;0.302239;0.297202;0.294865,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1574.001;T1055.001;T1053;T1053.005;T1055.004;T1651;T1546.010;T1047;T1059.009;T1546.009,DLL;Dynamic-link Library Injection;Scheduled Task/Job;Scheduled Task;Asynchronous Procedure Call;Cloud Administration Command;AppInit DLLs;Windows Management Instrumentation;Cloud API;AppCert DLLs,0.304798;0.310735;0.294865;0.327731;0.304403;0.308229;0.304877;0.297202;0.342538;0.318574,15;12;20;5;16;13;14;19;3;9,-2.862725;-3.284611;-3.312745;-3.561911;-4.366430;-4.487018;-4.714105;-4.792243;-5.080693;-5.111520,1;2;3;4;5;6;7;8;9;10,20.02,9.479,1288.652,1318.156,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0061,vector_reranked,dev,61,"Conti ransomware uses CreateIoCompletionPort(), PostQueuedCompletionStatus(), and GetQueuedCompletionPort() to rapidly encrypt files, excluding those with the extensions of .exe, .dll, and .lnk. It has used a different AES-256 encryption key per file with a bundled RAS-4096 public encryption key that is unique for each victim. Conti ransomware can use Windows Restart Manager"" to ensure files are unlocked and open for encryption.""",T1486,60,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1486;T1679;T1560.001;T1027.015;T1680;T1560;T1027.013;T1543.003;T1027;T1140;T1573;T1553.005;T1573.001;T1218.010;T1600.001;T1560.003;T1490;T1560.002;T1027.003;T1006,0.602264;0.576716;0.464679;0.439241;0.438576;0.422037;0.413713;0.402796;0.400497;0.397565;0.393299;0.389341;0.388099;0.375382;0.375230;0.372127;0.371568;0.369956;0.369306;0.364639,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1679;T1486;T1680;T1573;T1027.015;T1543.003;T1027.003;T1140;T1560.003;T1027.013,Selective Exclusion;Data Encrypted for Impact;Local Storage Discovery;Encrypted Channel;Compression;Windows Service;Steganography;Deobfuscate/Decode Files or Information;Archive via Custom Method;Encrypted/Encoded File,0.576716;0.602264;0.438576;0.393299;0.439241;0.402796;0.369306;0.397565;0.372127;0.413713,2;1;5;11;4;8;19;10;16;7,-3.320210;-3.857250;-4.009742;-4.783199;-4.783285;-4.816142;-5.313793;-5.386938;-5.474339;-5.515676,1;2;3;4;5;6;7;8;9;10,22.724,9.681,1349.001,1381.411,False,0.0,1.0,1.0,1.0,1,1,0.5
dev-0062,vector_reranked,dev,62,Conti ransomware can enumerate remote open server message block (SMB) network shares using NetShareEnum().,T1135,14,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1135;T1021.002;T1039;T1680;T1070.005;T1083;T1005;T1016;T1187;T1679;T1018;T1213.002;T1570;T1048;T1486;T1557.001;T1003.002;T1048.003;T1518.002;T1071.002,0.581200;0.508939;0.507476;0.474078;0.464838;0.421212;0.417950;0.416673;0.412453;0.408125;0.395534;0.393948;0.384046;0.384010;0.377901;0.376393;0.373719;0.371503;0.370845;0.369860,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1021.002;T1187;T1486;T1135;T1680;T1039;T1557.001;T1048;T1070.005;T1083,SMB/Windows Admin Shares;Forced Authentication;Data Encrypted for Impact;Network Share Discovery;Local Storage Discovery;Data from Network Shared Drive;Name Resolution Poisoning and SMB Relay;Exfiltration Over Alternative Protocol;Network Share Connection Removal;File and Directory Discovery,0.508939;0.412453;0.377901;0.581200;0.474078;0.507476;0.376393;0.384010;0.464838;0.421212,2;9;15;1;4;3;16;14;5;6,2.317716;0.723251;-2.886125;-2.892463;-3.957338;-5.048296;-5.564945;-5.605952;-5.808408;-6.186819,1;2;3;4;5;6;7;8;9;10,19.02,9.343,1223.471,1251.84,False,0.0,0.0,1.0,1.0,0,1,0.25
dev-0063,vector_reranked,dev,63,"In this attack, an attacker pretends to be a DC and uses the Directory Replication Service Remote Protocol in order to extract NTLM hashes of users in the domain. One of the accounts he can extract using this protocol is the KRBTGT account, allowing the attacker to create golden tickets and as a result, compromise the domain completely. To perform this attack, the attacker must have compromised an account with special rights allowing the domain replication. These permissions are granted by default to domain admins, administrators, enterprise admins and domain controllers groups. The Mimikatz command performing this attack is- lsadump::dcsync /domain:<domain name> /user:<domain user account>",T1207,105,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1003.006;T1207;T1558.004;T1078.002;T1558.001;T1212;T1482;T1558;T1134.005;T1003.005;T1136.002;T1556;T1531;T1563.002;T1556.001;T1003.001;T1098;T1003.002;T1550.003;T1548,0.626905;0.526060;0.508396;0.490561;0.472939;0.458494;0.458397;0.454344;0.452774;0.450345;0.449968;0.435767;0.434251;0.431468;0.427409;0.422597;0.403262;0.402375;0.402047;0.401450,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1003.006;T1207;T1558.004;T1558.001;T1550.003;T1003.002;T1003.005;T1556.001;T1136.002;T1563.002,DCSync;Rogue Domain Controller;AS-REP Roasting;Golden Ticket;Pass the Ticket;Security Account Manager;Cached Domain Credentials;Domain Controller Authentication;Domain Account;RDP Hijacking,0.626905;0.526060;0.508396;0.472939;0.402047;0.402375;0.450345;0.427409;0.449968;0.431468,1;2;3;5;19;18;10;15;11;14,2.514093;0.960333;-0.365896;-0.391917;-0.450236;-1.054819;-1.340500;-1.513214;-1.642445;-1.838799,1;2;3;4;5;6;7;8;9;10,27.573,8.943,1247.41,1283.932,False,0.0,1.0,1.0,1.0,1,1,0.5
dev-0064,vector_reranked,dev,64,"Like a typical ransomware TTP, Nefilim enumerates files before encrypting them. It uses some FileAPI functions such as FindFirstFileW, lstrcmpiW and FindNextFileW to discover files.",T1083,25,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1679;T1486;T1560;T1027;T1027.015;T1027.013;T1560.001;T1005;T1027.001;T1560.003;T1140;T1048.003;T1025;T1030;T1564.004;T1567.003;T1680;T1601.001;T1071.002;T1083,0.518476;0.508721;0.502077;0.491733;0.469115;0.466254;0.451182;0.449649;0.439196;0.423280;0.411124;0.410065;0.409470;0.408802;0.398877;0.398562;0.395615;0.395006;0.394622;0.390750,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1486;T1027.013;T1680;T1560.001;T1679;T1027;T1601.001;T1027.015;T1560.003;T1140,Data Encrypted for Impact;Encrypted/Encoded File;Local Storage Discovery;Archive via Utility;Selective Exclusion;Obfuscated Files or Information;Patch System Image;Compression;Archive via Custom Method;Deobfuscate/Decode Files or Information,0.508721;0.466254;0.395615;0.451182;0.518476;0.491733;0.395006;0.469115;0.423280;0.411124,2;6;17;7;1;4;18;5;10;11,0.556021;-0.635475;-0.828787;-0.948182;-1.496534;-3.673159;-3.847686;-3.933930;-4.868621;-4.962018,1;2;3;4;5;6;7;8;9;10,19.787,8.976,1187.012,1215.779,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0065,vector_reranked,dev,65,Nefilim operators use the MEGAsync application to exfiltrate data to cloud storage. MEGAsync application synchronizes folders between the infected computer and an adversary-controlled MEGA Cloud Drive.,T1567.002,26,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1567.002;T1006;T1537;T1560;T1030;T1119;T1561.001;T1052;T1005;T1565.001;T1679;T1074;T1619;T1025;T1565;T1074.002;T1565.003;T1565.002;T1036;T1561,0.562738;0.546034;0.504852;0.501051;0.497317;0.466608;0.462676;0.460987;0.455162;0.450993;0.450724;0.450588;0.447366;0.444912;0.443878;0.441650;0.438616;0.437336;0.436183;0.435369,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1567.002;T1537;T1030;T1052;T1619;T1119;T1074;T1074.002;T1560;T1005,Exfiltration to Cloud Storage;Transfer Data to Cloud Account;Data Transfer Size Limits;Exfiltration Over Physical Medium;Cloud Storage Object Discovery;Automated Collection;Data Staged;Remote Data Staging;Archive Collected Data;Data from Local System,0.562738;0.504852;0.497317;0.460987;0.447366;0.466608;0.450588;0.441650;0.501051;0.455162,1;3;5;8;13;6;12;16;4;9,0.093415;-0.851880;-3.501445;-4.079820;-4.859051;-5.512162;-5.630777;-6.303945;-6.323232;-7.378329,1;2;3;4;5;6;7;8;9;10,19.4,8.404,1027.023,1054.831,False,1.0,1.0,1.0,1.0,1,1,1.0
dev-0066,vector_reranked,dev,66,"In their current campaign, APT32 has leveraged ActiveMime files that employ social engineering methods to entice the victim into enabling macros. Upon execution, the initialized file downloads multiple malicious payloads from remote servers.",T1586.001,33,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1027.004;T1027.007;T1129;T1204.002;T1027.009;T1127;T1588.001;T1176;T1547.014;T1027;T1216;T1204.005;T1218.010;T1027.012;T1592.002;T1608.001;T1176.002;T1203;T1518.001;T1574.001,0.583164;0.579467;0.564345;0.559526;0.556316;0.554925;0.552734;0.545533;0.543365;0.541607;0.540124;0.539513;0.538398;0.538173;0.535710;0.535184;0.532928;0.532568;0.527956;0.527938,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1204.002;T1218.010;T1608.001;T1592.002;T1176;T1129;T1203;T1127;T1027.004;T1176.002,Malicious File;Regsvr32;Upload Malware;Software;Software Extensions;Shared Modules;Exploitation for Client Execution;Trusted Developer Utilities Proxy Execution;Compile After Delivery;IDE Extensions,0.559526;0.538398;0.535184;0.535710;0.545533;0.564345;0.532568;0.554925;0.583164;0.532928,4;13;16;15;8;3;18;6;1;17,-2.399636;-2.537014;-4.510249;-4.905876;-5.125433;-5.589122;-6.291788;-6.570199;-6.771008;-7.244243,1;2;3;4;5;6;7;8;9;10,22.191,9.187,1291.913,1323.296,False,0.0,0.0,0.0,0.0,0,0,0.0
dev-0067,vector_reranked,dev,67,"The malware changes the file Created, Modified, and Accessed times of all of its dropped copies to the Last Modified time of ntdll.dll. To bypass the “File Downloaded from the Internet” warning, the malware removes the :Zone.Identifier flag using DeleteFile API, as shown in Figure 9.",T1553.005,46,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1218.010;T1574.014;T1036.003;T1218.011;T1218.012;T1553.005;T1027.005;T1546.010;T1574.001;T1546.007;T1546.009;T1574.008;T1216;T1027.012;T1679;T1218.002;T1027.007;T1127.002;T1547.004;T1055.001,0.535820;0.529832;0.525872;0.524343;0.516718;0.507448;0.501501;0.500675;0.499860;0.491866;0.489765;0.485495;0.470937;0.467682;0.465735;0.461988;0.460466;0.457255;0.456994;0.454111,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1027.007;T1027.005;T1553.005;T1218.002;T1127.002;T1218.011;T1574.001;T1547.004;T1546.010;T1546.009,Dynamic API Resolution;Indicator Removal from Tools;Mark-of-the-Web Bypass;Control Panel;ClickOnce;Rundll32;DLL;Winlogon Helper DLL;AppInit DLLs;AppCert DLLs,0.460466;0.501501;0.507448;0.461988;0.457255;0.524343;0.499860;0.456994;0.500675;0.489765,17;7;6;16;18;4;9;19;8;11,-4.085424;-4.766966;-5.106787;-5.395079;-5.949639;-6.112906;-6.238075;-6.285205;-6.649846;-6.842593,1;2;3;4;5;6;7;8;9;10,24.111,9.374,1248.181,1281.67,False,0.0,1.0,1.0,1.0,1,1,0.3333333333333333
dev-0068,vector_reranked,dev,68,"Exploit code that downloads a payload (such as malicious application) will not set a quarantine attribute (or can remove it), thus will not trigger Gatekeeper",T1553.001,25,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1553.001;T1027.005;T1127;T1546.016;T1127.002;T1548.004;T1027.012;T1218;T1553;T1027.004;T1574.007;T1574;T1070.010;T1546.011;T1176;T1056.002;T1216;T1553.006;T1574.009;T1027.009,0.693308;0.557854;0.482083;0.459729;0.457803;0.454098;0.453492;0.452091;0.450565;0.448132;0.438164;0.435140;0.434418;0.431631;0.429056;0.427992;0.427899;0.427538;0.426122;0.425738,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1553.001;T1027.012;T1027.009;T1127;T1027.005;T1574.009;T1574.007;T1070.010;T1027.004;T1546.011,Gatekeeper Bypass;LNK Icon Smuggling;Embedded Payloads;Trusted Developer Utilities Proxy Execution;Indicator Removal from Tools;Path Interception by Unquoted Path;Path Interception by PATH Environment Variable;Relocate Malware;Compile After Delivery;Application Shimming,0.693308;0.453492;0.425738;0.482083;0.557854;0.426122;0.438164;0.434418;0.448132;0.431631,1;7;20;3;2;19;11;13;10;14,0.379192;-1.171505;-1.718343;-2.391278;-2.530994;-2.790022;-3.166560;-3.284073;-3.853033;-4.895852,1;2;3;4;5;6;7;8;9;10,24.551,9.496,1246.627,1280.679,False,1.0,1.0,1.0,1.0,1,1,1.0
